,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1799,Little Portugal,43.6463408,-79.42819140000002,Midfield Wine Bar & Tavern,43.64965891674471,-79.42992801693356,Wine Bar
1800,Little Portugal,43.6463408,-79.42819140000002,Plentea Tea Bar,43.642064,-79.428805,Tea Room
1801,Little Portugal,43.6463408,-79.42819140000002,The Federal,43.64966292229827,-79.43006581758533,Restaurant
1802,Little Portugal,43.6463408,-79.42819140000002,The Loveless,43.6496316668019,-79.42976761098123,Café
1803,Little Portugal,43.6463408,-79.42819140000002,Nuit Social,43.642856992555856,-79.4253881311002,Restaurant
1804,Little Portugal,43.6463408,-79.42819140000002,The Drake Hotel General Store,43.64301204354146,-79.42446752913236,Gift Shop
1805,Little Portugal,43.6463408,-79.42819140000002,Drake Cafe,43.64306058404513,-79.42481960868692,Café
1806,Little Portugal,43.6463408,-79.42819140000002,E.L. Ruddy Co. Cafe,43.64953206474932,-79.42782766065572,Vegetarian / Vegan Restaurant
1807,Little Portugal,43.6463408,-79.42819140000002,Convenience Bar,43.64282375286103,-79.42596627455468,Bar
1808,Little Portugal,43.6463408,-79.42819140000002,Mahjong Bar,43.64952459972479,-79.4250960892669,Bar
1809,Little Portugal,43.6463408,-79.42819140000002,Lost & Found,43.64937792373502,-79.42414948228769,Men's Store
1810,Little Portugal,43.6463408,-79.42819140000002,NuNu,43.64283113644224,-79.42562217104096,Ethiopian Restaurant
1811,Little Portugal,43.6463408,-79.42819140000002,Royale's Luncheonette,43.64960953299312,-79.42933727245304,Sandwich Place
1812,Little Portugal,43.6463408,-79.42819140000002,The Goods,43.649259,-79.424022,Vegetarian / Vegan Restaurant
1813,Little Portugal,43.6463408,-79.42819140000002,Gayley's Cafe,43.649581803950916,-79.42945883294416,Café
1814,Little Portugal,43.6463408,-79.42819140000002,RaviSoups,43.64316390336799,-79.42379619777216,Soup Place
